node_id,node_type,bipartite,label,coverage_status,author_channel_id,author_name,author_handle,comments_total,distinct_videos,distinct_channels,likes_total,replies_total,video_id,title,channel_id,channel_name,category,source_group,view_count,comments_observed,unique_authors
author::UClsrFGJKWPxxw7MiaEdKLXw,author,0,/@ericapaz5406,participación_observada,UClsrFGJKWPxxw7MiaEdKLXw,@ericapaz5406,/@ericapaz5406,1.0,1.0,1.0,3.0,2.0,,,,,,,,,
author::UCmjppp6ujz3SAnULvP3sZMw,author,0,/@marcomendez7509,participación_observada,UCmjppp6ujz3SAnULvP3sZMw,@marcomendez7509,/@marcomendez7509,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCmvOgzmmXbjUthHy-WJ52hQ,author,0,/@mariorodas593,participación_observada,UCmvOgzmmXbjUthHy-WJ52hQ,@mariorodas593,/@mariorodas593,1.0,1.0,1.0,1.0,0.0,,,,,,,,,
author::UCnU8wO1OurAmGstDw6VGjgQ,author,0,/@cmorera21,participación_observada,UCnU8wO1OurAmGstDw6VGjgQ,@cmorera21,/@cmorera21,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCoGdCoJg2Lh0OX_jv6cG16g,author,0,/@Israel-u5i7i,participación_observada,UCoGdCoJg2Lh0OX_jv6cG16g,@Israel-u5i7i,/@Israel-u5i7i,2.0,1.0,1.0,2.0,0.0,,,,,,,,,
author::UColMq7LmaoY3MT6aIDGrGvA,author,0,/@quijotachapina1,participación_observada,UColMq7LmaoY3MT6aIDGrGvA,@quijotachapina1,/@quijotachapina1,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCozFYHN0e_-vlQbX3wQGOug,author,0,/@jesusguzman2321,participación_observada,UCozFYHN0e_-vlQbX3wQGOug,@jesusguzman2321,/@jesusguzman2321,1.0,1.0,1.0,5.0,2.0,,,,,,,,,
author::UCp29O_C7cchZV8IxV7Crdag,author,0,/@robertoescobar5507,participación_observada,UCp29O_C7cchZV8IxV7Crdag,@robertoescobar5507,/@robertoescobar5507,2.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCp4iw5_5SmV9VGTFSNVGOmQ,author,0,/@CARLOSSTREMS51,participación_observada,UCp4iw5_5SmV9VGTFSNVGOmQ,@CARLOSSTREMS51,/@CARLOSSTREMS51,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCpIdtvoFHVLGASGB5ySqIEA,author,0,/@VidalVillatoro-p4w,participación_observada,UCpIdtvoFHVLGASGB5ySqIEA,@VidalVillatoro-p4w,/@VidalVillatoro-p4w,1.0,1.0,1.0,1.0,0.0,,,,,,,,,
author::UCp_dAUfv8i3LW3zWc24dLaQ,author,0,/@MarioCortez-o6v,participación_observada,UCp_dAUfv8i3LW3zWc24dLaQ,@MarioCortez-o6v,/@MarioCortez-o6v,1.0,1.0,1.0,1.0,0.0,,,,,,,,,
author::UCpe5jW3MIqkgTJ-PgkzvM6Q,author,0,/@carloslam5333,participación_observada,UCpe5jW3MIqkgTJ-PgkzvM6Q,@carloslam5333,/@carloslam5333,1.0,1.0,1.0,1.0,0.0,,,,,,,,,
author::UCpl8rF8uv_8uui-QRvuJaRA,author,0,/@SergioGarcia-z9c,participación_observada,UCpl8rF8uv_8uui-QRvuJaRA,@SergioGarcia-z9c,/@SergioGarcia-z9c,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCplrIQtaPj6au60_f2-mOYw,author,0,/@romeolopezherrarte799,participación_observada,UCplrIQtaPj6au60_f2-mOYw,@romeolopezherrarte799,/@romeolopezherrarte799,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCpsKOkt5iWTbenzeuq7dsmQ,author,0,/@inge_vergueta,participación_observada,UCpsKOkt5iWTbenzeuq7dsmQ,@inge_vergueta,/@inge_vergueta,3.0,3.0,1.0,4.0,0.0,,,,,,,,,
author::UCq3mDTTRZnUybct5M9OSXbg,author,0,/@MacoMorales-i2i2d,participación_observada,UCq3mDTTRZnUybct5M9OSXbg,@MacoMorales-i2i2d,/@MacoMorales-i2i2d,1.0,1.0,1.0,1.0,0.0,,,,,,,,,
author::UCqCrvuoJpC-aVb0f4logQRQ,author,0,/@Lyrics_GT,participación_observada,UCqCrvuoJpC-aVb0f4logQRQ,@Lyrics_GT,/@Lyrics_GT,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCqilIa8r7iek5sGYg_q6ofA,author,0,/@rolandojuchuna484,participación_observada,UCqilIa8r7iek5sGYg_q6ofA,@rolandojuchuna484,/@rolandojuchuna484,1.0,1.0,1.0,52.0,1.0,,,,,,,,,
author::UCql1n3Ey6ULMSOACjMe-fxQ,author,0,/@RolandoGonzalez-o7g,participación_observada,UCql1n3Ey6ULMSOACjMe-fxQ,@RolandoGonzalez-o7g,/@RolandoGonzalez-o7g,1.0,1.0,1.0,6.0,7.0,,,,,,,,,
author::UCr1emrogPKkKTs_WTtx71xg,author,0,/@domingopeneleu6457,participación_observada,UCr1emrogPKkKTs_WTtx71xg,@domingopeneleu6457,/@domingopeneleu6457,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCrJn_rbo_ENAdeqneS-RmRw,author,0,/@josecarrera9623,participación_observada,UCrJn_rbo_ENAdeqneS-RmRw,@josecarrera9623,/@josecarrera9623,2.0,1.0,1.0,1.0,0.0,,,,,,,,,
author::UCrqXyRsg-_hTosURZ-uvoKg,author,0,/@flornolberto2425,participación_observada,UCrqXyRsg-_hTosURZ-uvoKg,@flornolberto2425,/@flornolberto2425,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCsGoJEvb-cFPZ2rWoJcXzEQ,author,0,/@sergiohinestroza9709,participación_observada,UCsGoJEvb-cFPZ2rWoJcXzEQ,@sergiohinestroza9709,/@sergiohinestroza9709,1.0,1.0,1.0,10.0,0.0,,,,,,,,,
author::UCsJJAvrVGupdmhOqgtDp8dg,author,0,/@nestorlorenzana1168,participación_observada,UCsJJAvrVGupdmhOqgtDp8dg,@nestorlorenzana1168,/@nestorlorenzana1168,1.0,1.0,1.0,1.0,0.0,,,,,,,,,
author::UCsSXdJct-nsS8DsABoEsaYA,author,0,/@Iv%C3%A1nP%C3%A9rez-j4j,participación_observada,UCsSXdJct-nsS8DsABoEsaYA,@IvánPérez-j4j,/@Iv%C3%A1nP%C3%A9rez-j4j,1.0,1.0,1.0,2.0,1.0,,,,,,,,,
author::UCsUCN0Yq_UyTvKjOJLmNrnQ,author,0,/@moisesvaldez4043,participación_observada,UCsUCN0Yq_UyTvKjOJLmNrnQ,@moisesvaldez4043,/@moisesvaldez4043,2.0,2.0,2.0,0.0,0.0,,,,,,,,,
author::UCs_5qeqdku9tGAq22y3OcuQ,author,0,/@alexandrevasquez4135,participación_observada,UCs_5qeqdku9tGAq22y3OcuQ,@alexandrevasquez4135,/@alexandrevasquez4135,1.0,1.0,1.0,4.0,0.0,,,,,,,,,
author::UCsjs5Hp_r86x1xbK6FAeqaA,author,0,/@alvaroesquivel563,participación_observada,UCsjs5Hp_r86x1xbK6FAeqaA,@alvaroesquivel563,/@alvaroesquivel563,1.0,1.0,1.0,2.0,0.0,,,,,,,,,
author::UCtCtts20bW6F9CSohau51Iw,author,0,/@carlosgranados9875,participación_observada,UCtCtts20bW6F9CSohau51Iw,@carlosgranados9875,/@carlosgranados9875,2.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCtMBF_1O2jY2INlb_luuB_A,author,0,/@mynorgudiel8646,participación_observada,UCtMBF_1O2jY2INlb_luuB_A,@mynorgudiel8646,/@mynorgudiel8646,1.0,1.0,1.0,15.0,0.0,,,,,,,,,
author::UCtNfIBnc5S5DbbQj_yxgJTw,author,0,/@JosueRamirez-ey3ih,participación_observada,UCtNfIBnc5S5DbbQj_yxgJTw,@JosueRamirez-ey3ih,/@JosueRamirez-ey3ih,1.0,1.0,1.0,1.0,0.0,,,,,,,,,
author::UCtNyHmRZtvGF2hSvI2dUBWw,author,0,/@aureliomaldonado4793,participación_observada,UCtNyHmRZtvGF2hSvI2dUBWw,@aureliomaldonado4793,/@aureliomaldonado4793,2.0,1.0,1.0,1.0,0.0,,,,,,,,,
author::UCtUR3_CAiE7fCoZHM6cMfyQ,author,0,/@mdelcid01,participación_observada,UCtUR3_CAiE7fCoZHM6cMfyQ,@mdelcid01,/@mdelcid01,1.0,1.0,1.0,10.0,0.0,,,,,,,,,
author::UCtiHFjFu7d5v2XxHnKFUYig,author,0,/@Paul-gf7ec,participación_observada,UCtiHFjFu7d5v2XxHnKFUYig,@Paul-gf7ec,/@Paul-gf7ec,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCtowGNY2lnlg6O2CkwDgkLg,author,0,/@taniagabrielacelis8434,participación_observada,UCtowGNY2lnlg6O2CkwDgkLg,@taniagabrielacelis8434,/@taniagabrielacelis8434,1.0,1.0,1.0,2.0,0.0,,,,,,,,,
author::UCtsxPYw8VUsH_FfnKg-0lmw,author,0,/@AlejandroP%C3%A9rez-b6r,participación_observada,UCtsxPYw8VUsH_FfnKg-0lmw,@AlejandroPérez-b6r,/@AlejandroP%C3%A9rez-b6r,1.0,1.0,1.0,2.0,0.0,,,,,,,,,
author::UCu8_3-Wg-YzNyvHYQDEscfw,author,0,/@RolandoCastroP%C3%A9rez-d7y,participación_observada,UCu8_3-Wg-YzNyvHYQDEscfw,@RolandoCastroPérez-d7y,/@RolandoCastroP%C3%A9rez-d7y,1.0,1.0,1.0,2.0,0.0,,,,,,,,,
author::UCuP4UK33HKtJE_S39ksmaTw,author,0,/@herbertaguilar1387,participación_observada,UCuP4UK33HKtJE_S39ksmaTw,@herbertaguilar1387,/@herbertaguilar1387,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCuXmOjxC-htcprLgeVXz6Tg,author,0,/@jorgeaguilar-bq3uj,participación_observada,UCuXmOjxC-htcprLgeVXz6Tg,@jorgeaguilar-bq3uj,/@jorgeaguilar-bq3uj,1.0,1.0,1.0,1.0,0.0,,,,,,,,,
author::UCueV9cTyTDwgQSec1x2dYgA,author,0,/@fredydomingo7062,participación_observada,UCueV9cTyTDwgQSec1x2dYgA,@fredydomingo7062,/@fredydomingo7062,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCujPF2nBgsTD62nWE3lcpIg,author,0,/@victorarturoruanobautista7588,participación_observada,UCujPF2nBgsTD62nWE3lcpIg,@victorarturoruanobautista7588,/@victorarturoruanobautista7588,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCusjriFsDHEc2AOjqk-p5ig,author,0,/@pablobarrios7931,participación_observada,UCusjriFsDHEc2AOjqk-p5ig,@pablobarrios7931,/@pablobarrios7931,1.0,1.0,1.0,2.0,0.0,,,,,,,,,
author::UCut6b9S98nv84cVX89PmKzA,author,0,/@yeniferaguirre4498,participación_observada,UCut6b9S98nv84cVX89PmKzA,@yeniferaguirre4498,/@yeniferaguirre4498,2.0,1.0,1.0,1.0,0.0,,,,,,,,,
author::UCvApqeCbLod-wejtT4CcVuA,author,0,/@davidgaher9550,participación_observada,UCvApqeCbLod-wejtT4CcVuA,@davidgaher9550,/@davidgaher9550,1.0,1.0,1.0,15.0,0.0,,,,,,,,,
author::UCvDwJBBY1mHK70aTEYl6rsA,author,0,/@cristianescobedo8296,participación_observada,UCvDwJBBY1mHK70aTEYl6rsA,@cristianescobedo8296,/@cristianescobedo8296,1.0,1.0,1.0,1.0,0.0,,,,,,,,,
author::UCvcu1kR8xMYy_I1Ty-2mV2Q,author,0,/@hashojea7348,participación_observada,UCvcu1kR8xMYy_I1Ty-2mV2Q,@hashojea7348,/@hashojea7348,4.0,3.0,1.0,0.0,0.0,,,,,,,,,
author::UCvl1tzQeBeGy6efPTRJXSCw,author,0,/@RaulPerez-cw2vi,participación_observada,UCvl1tzQeBeGy6efPTRJXSCw,@RaulPerez-cw2vi,/@RaulPerez-cw2vi,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCwCfs-2zbD5k0lG-UVg_JBw,author,0,/@JessicaHuaz-96,participación_observada,UCwCfs-2zbD5k0lG-UVg_JBw,@JessicaHuaz-96,/@JessicaHuaz-96,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCwEe1RKlEv1UpNWmWYfSh4w,author,0,/@marioramirez299,participación_observada,UCwEe1RKlEv1UpNWmWYfSh4w,@marioramirez299,/@marioramirez299,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCwO2SXr0ggzwg6QWWrr01nQ,author,0,/@ricardofigueroa5720,participación_observada,UCwO2SXr0ggzwg6QWWrr01nQ,@ricardofigueroa5720,/@ricardofigueroa5720,1.0,1.0,1.0,11.0,0.0,,,,,,,,,
author::UCwUAv3_LpWVtTIi7lkmTL7A,author,0,/@kingr4706,participación_observada,UCwUAv3_LpWVtTIi7lkmTL7A,@kingr4706,/@kingr4706,1.0,1.0,1.0,16.0,0.0,,,,,,,,,
author::UCwW2OFy95P7ZBkOPxWkpvYg,author,0,/@TeresaLucero-b5o,participación_observada,UCwW2OFy95P7ZBkOPxWkpvYg,@TeresaLucero-b5o,/@TeresaLucero-b5o,2.0,1.0,1.0,2.0,0.0,,,,,,,,,
author::UCwgCc9Jd_gG-uLE_SY-FfPg,author,0,/@armindapenados2841,participación_observada,UCwgCc9Jd_gG-uLE_SY-FfPg,@armindapenados2841,/@armindapenados2841,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCwha8rxULYMVtNwZWeSkE1A,author,0,/@mariasamo8637,participación_observada,UCwha8rxULYMVtNwZWeSkE1A,@mariasamo8637,/@mariasamo8637,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCwjUvRseNtJoItylIyIez7Q,author,0,/@Silviazea,participación_observada,UCwjUvRseNtJoItylIyIez7Q,@Silviazea,/@Silviazea,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCwxoKK59nGCeBqB2sXfDBIw,author,0,/@vic-bonivideos,participación_observada,UCwxoKK59nGCeBqB2sXfDBIw,@vic-bonivideos,/@vic-bonivideos,1.0,1.0,1.0,0.0,1.0,,,,,,,,,
author::UCxKR3RA8T-kxMgq_2WWhRcQ,author,0,/@elenaluarca9377,participación_observada,UCxKR3RA8T-kxMgq_2WWhRcQ,@elenaluarca9377,/@elenaluarca9377,1.0,1.0,1.0,329.0,5.0,,,,,,,,,
author::UCxcoDvP-g2_KTZDmVZtvb3w,author,0,/@angelmartinez9523,participación_observada,UCxcoDvP-g2_KTZDmVZtvb3w,@angelmartinez9523,/@angelmartinez9523,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCxff05WuyvwELNITi7bj7UA,author,0,/@markoherrera,participación_observada,UCxff05WuyvwELNITi7bj7UA,@markoherrera,/@markoherrera,1.0,1.0,1.0,3.0,0.0,,,,,,,,,
author::UCxhtlxPV8AYWaNNyU6S9H8Q,author,0,/@WilR-s8r,participación_observada,UCxhtlxPV8AYWaNNyU6S9H8Q,@WilR-s8r,/@WilR-s8r,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCyJhqmMbsvjpoarBBStA2kg,author,0,/@Murmullodelbarrio,participación_observada,UCyJhqmMbsvjpoarBBStA2kg,@Murmullodelbarrio,/@Murmullodelbarrio,6.0,1.0,1.0,14.0,0.0,,,,,,,,,
author::UCySYJU5kUh7X8gVt9la2ISA,author,0,/@dantesarti4351,participación_observada,UCySYJU5kUh7X8gVt9la2ISA,@dantesarti4351,/@dantesarti4351,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCyW68EGZey4ao_Vf2cR5Ztg,author,0,/@ZabalaXabier,participación_observada,UCyW68EGZey4ao_Vf2cR5Ztg,@ZabalaXabier,/@ZabalaXabier,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCylqlpsh8ENNM1LqgQ1KbxA,author,0,/@Jel.Awesh.M,participación_observada,UCylqlpsh8ENNM1LqgQ1KbxA,@Jel.Awesh.M,/@Jel.Awesh.M,3.0,2.0,1.0,1.0,0.0,,,,,,,,,
author::UCyor0Mmm0ivLX2jIdyGp84Q,author,0,/@MiguelJordan-n3g,participación_observada,UCyor0Mmm0ivLX2jIdyGp84Q,@MiguelJordan-n3g,/@MiguelJordan-n3g,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCyzf29IYjNw67gGIfsjgtxA,author,0,/@carlosoliva9249,participación_observada,UCyzf29IYjNw67gGIfsjgtxA,@carlosoliva9249,/@carlosoliva9249,1.0,1.0,1.0,45.0,0.0,,,,,,,,,
author::UCz3gu01bmjNv0DpRq-K3XYg,author,0,/@eusebiovasquez4385,participación_observada,UCz3gu01bmjNv0DpRq-K3XYg,@eusebiovasquez4385,/@eusebiovasquez4385,2.0,1.0,1.0,2.0,0.0,,,,,,,,,
author::UCzSfZlOVxBSs5ObD25ywxDQ,author,0,/@GilmarMaldonado-q9m,participación_observada,UCzSfZlOVxBSs5ObD25ywxDQ,@GilmarMaldonado-q9m,/@GilmarMaldonado-q9m,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
author::UCzZ6dDCEsLMXbc5pCFXIprw,author,0,/@josegil3813,participación_observada,UCzZ6dDCEsLMXbc5pCFXIprw,@josegil3813,/@josegil3813,2.0,2.0,1.0,0.0,0.0,,,,,,,,,
author::UCzoL2l5H5eVlorWGH8AZfAg,author,0,/@jor77cas,participación_observada,UCzoL2l5H5eVlorWGH8AZfAg,@jor77cas,/@jor77cas,1.0,1.0,1.0,6.0,0.0,,,,,,,,,
video::-5puKGEqcUc,video,1,INSIVUMEH pronostica incremento de lluvias para el fin de semana en Guatemala,sin_comentarios_recolectados,,,,,,,,,-5puKGEqcUc,INSIVUMEH pronostica incremento de lluvias para el fin de semana en Guatemala,UCq0Cm-3SKthEySQc2JZBi1A,T13 Noticias Guatemala,News & Politics,topic,2357.0,0.0,0.0
video::-E7OPOLjMug,video,1,BERNARDO ARÉVALO CALIFICA CAMBIO EN EL MP COMO EL FIN DE UNA ETAPA DE DETERIORO INSTITUCIONAL,sin_comentarios_recolectados,,,,,,,,,-E7OPOLjMug,BERNARDO ARÉVALO CALIFICA CAMBIO EN EL MP COMO EL FIN DE UNA ETAPA DE DETERIORO INSTITUCIONAL,UCgItjn_ZWFWcv1MlpKIkqgQ,IDocumenta,People & Blogs,topic,4.0,0.0,0.0
video::-KDglrIzRKo,video,1,¡HISTÓRICO! Mexico recupera petróleo robado por Guatemala... 🔔,sin_comentarios_recolectados,,,,,,,,,-KDglrIzRKo,¡HISTÓRICO! Mexico recupera petróleo robado por Guatemala... 🔔,UC-DpoeBbCMOMOH1-j71KPqA,México Poder,People & Blogs,topic,29736.0,0.0,0.0
video::-O4Pa7qS9WQ,video,1,"Viaje completo Ciudad de Guatemala al IRTRA de Retalhuleu, menos tráfico, Diesel a Q42.59",sin_comentarios_recolectados,,,,,,,,,-O4Pa7qS9WQ,"Viaje completo Ciudad de Guatemala al IRTRA de Retalhuleu, menos tráfico, Diesel a Q42.59",UCSQM9AVr3rr7_GF8RH5KFGw,Guate Maya Trip,Nonprofits & Activism,topic,383.0,0.0,0.0
video::06mFNPU0aB8,video,1,Capturan a presuntos delincuentes disfrazados de mujer señalados de cometer asalto,con_comentarios_recolectados,,,,,,,,,06mFNPU0aB8,Capturan a presuntos delincuentes disfrazados de mujer señalados de cometer asalto,UCVpSRoZgngfSL03Nlbjtq9A,Noti7,News & Politics,topic,6692.0,14.0,13.0
video::0LTLUY7LBlA,video,1,"Qué debes saber ANTES de viajar a GUATEMALA | Dónde cambiar DINERO, adquirir INTERNET y TRANSPORTE",sin_comentarios_recolectados,,,,,,,,,0LTLUY7LBlA,"Qué debes saber ANTES de viajar a GUATEMALA | Dónde cambiar DINERO, adquirir INTERNET y TRANSPORTE",UCfMjuFkpFo_QAWtvQqR2EHQ,De viaje con Migue,Travel & Events,topic,6099.0,0.0,0.0
video::0a4_g1R1-aA,video,1,Acciones relevantes en el #Resumen24Horas,sin_comentarios_recolectados,,,,,,,,,0a4_g1R1-aA,Acciones relevantes en el #Resumen24Horas,UCHsYnV67K3J0yJ4QeciVCww,PNCdeGuatemala,Science & Technology,official_gov,15455.0,0.0,0.0
video::0b2vfzXdCqs,video,1,Cadena Nacional del presidente Bernardo Arévalo,sin_comentarios_recolectados,,,,,,,,,0b2vfzXdCqs,Cadena Nacional del presidente Bernardo Arévalo,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,Entertainment,topic,2725.0,0.0,0.0
video::0eiVPMexNOo,video,1,CONRED se pronuncia tras sismos en el territorio nacional,sin_comentarios_recolectados,,,,,,,,,0eiVPMexNOo,CONRED se pronuncia tras sismos en el territorio nacional,UCt5Dw7ePnn0AqPqRF8Xpjkw,TN23 Guatemala,News & Politics,official_gov,1875.0,0.0,0.0
video::0iQD8zHxZIg,video,1,SE FILTRO un AUDIO de PANDILLEROS en Guatemala | DISPUTA POLITICA  Guatemala en medio de EMERGENCIA,sin_comentarios_recolectados,,,,,,,,,0iQD8zHxZIg,SE FILTRO un AUDIO de PANDILLEROS en Guatemala | DISPUTA POLITICA  Guatemala en medio de EMERGENCIA,UCoVACVT8WitFTc_Ok5yhYlg,Tras la Verdad SV,News & Politics,topic,36701.0,0.0,0.0
video::1-hr8eCOt_I,video,1,Este es el impacto ante el incremento del tráfico en la capital por el inicio de clases,sin_comentarios_recolectados,,,,,,,,,1-hr8eCOt_I,Este es el impacto ante el incremento del tráfico en la capital por el inicio de clases,UCwkVsH8aIOco3U_Fu7-UW5w,AztecaGuate,Entertainment,topic,289.0,0.0,0.0
video::1HQLJycvzaQ,video,1,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,sin_comentarios_recolectados,,,,,,,,,1HQLJycvzaQ,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,Entertainment,topic,1175.0,0.0,0.0
video::1kSG-naIgqk,video,1,PRIMERA SEDE MIGRATORIA REGIONAL EN CHIQUIMULA,sin_comentarios_recolectados,,,,,,,,,1kSG-naIgqk,PRIMERA SEDE MIGRATORIA REGIONAL EN CHIQUIMULA,UCWYeiFUCO0SW6BxZ8aPxVTw,Vicepresidencia Guate,Entertainment,topic,48.0,0.0,0.0
video::1w9faaYjhyU,video,1,Fundación de la República de Guatemala 21 marzo 1847,sin_comentarios_recolectados,,,,,,,,,1w9faaYjhyU,Fundación de la República de Guatemala 21 marzo 1847,UCdHETJl6cR5dye5XxEyqycQ,El profe de Historia Gt,People & Blogs,topic,31697.0,0.0,0.0
video::1y61Kb9uSbg,video,1,Departamento de Tránsito de PNC certifica a 43 PMT en Educación Vial,sin_comentarios_recolectados,,,,,,,,,1y61Kb9uSbg,Departamento de Tránsito de PNC certifica a 43 PMT en Educación Vial,UC8u2nvyHewt-mjdWSj0HJmQ,Ministerio de Gobernación,News & Politics,official_gov,471.0,0.0,0.0
video::1yHN9Ci7pXs,video,1,Municipalidad de Guatemala informa,sin_comentarios_recolectados,,,,,,,,,1yHN9Ci7pXs,Municipalidad de Guatemala informa,UCXa6LVjBzUtmcM3cwbd9e2w,Municipalidad de Guatemala,People & Blogs,topic,1617.0,0.0,0.0
video::2iqOSL9YguA,video,1,Gabriel García Luna ya está en el MP para asumir como nuevo fiscal general,sin_comentarios_recolectados,,,,,,,,,2iqOSL9YguA,Gabriel García Luna ya está en el MP para asumir como nuevo fiscal general,UCDaIW3kDab95q7iCSeVAnbQ,Guatevisión,Entertainment,topic,5181.0,0.0,0.0
video::2n31FhKmELI,video,1,TRÁFICO EN GUATEMALA,sin_comentarios_recolectados,,,,,,,,,2n31FhKmELI,TRÁFICO EN GUATEMALA,UC96TdbkzdlngA9hT1XNzJkw,Fralis Maxiel Martinez,People & Blogs,topic,512.0,0.0,0.0
video::2p23yPpu6aQ,video,1,#Conred,sin_comentarios_recolectados,,,,,,,,,2p23yPpu6aQ,#Conred,UC7PbHMtfWgBFZ_SSZ8iRhQg,Noticias-FA-Gt,People & Blogs,official_gov,164.0,0.0,0.0
video::3-jKER3zqcA,video,1,VECINO VRS AGENTES DE LA PMT EN MAZATENANGO,sin_comentarios_recolectados,,,,,,,,,3-jKER3zqcA,VECINO VRS AGENTES DE LA PMT EN MAZATENANGO,UC-YGRGi0FeIA5441bGlHOPw,audioschileros,People & Blogs,official_gov,70811.0,0.0,0.0
video::3LAwISMokIg,video,1,MUNICIPALIDAD DE GUATEMALA 17/12/2025,sin_comentarios_recolectados,,,,,,,,,3LAwISMokIg,MUNICIPALIDAD DE GUATEMALA 17/12/2025,UCW_PHqwqCCalvQGOEsVU0jw,Concejales de Oposición - Muni Guate,People & Blogs,topic,294.0,0.0,0.0
video::3Nfp9h5avBI,video,1,"Noticiero en Directo 1 pm, 28 de Agosto de 2026",con_comentarios_recolectados,,,,,,,,,3Nfp9h5avBI,"Noticiero en Directo 1 pm, 28 de Agosto de 2026",UCdSVqHGHzyMTXSafUHY-e-w,Noticiero Guatevisión 13 Hrs.,News & Politics,topic,573.0,2.0,2.0
video::3P2OUk7aGmc,video,1,Presidente presenta Segundo Informe Presidencial en Sesión Solemne del Congreso de la República.,sin_comentarios_recolectados,,,,,,,,,3P2OUk7aGmc,Presidente presenta Segundo Informe Presidencial en Sesión Solemne del Congreso de la República.,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,Entertainment,topic,2838.0,0.0,0.0
video::3S3KygWSjAQ,video,1,Himno de la Policía Nacional Civil de Guatemala,sin_comentarios_recolectados,,,,,,,,,3S3KygWSjAQ,Himno de la Policía Nacional Civil de Guatemala,UCHsYnV67K3J0yJ4QeciVCww,PNCdeGuatemala,News & Politics,official_gov,53021.0,0.0,0.0
video::3bU7I_ZpXUk,video,1,Congreso inicia proceso para nombrar a nuevo Fiscal General en Guatemala y suceder a Consuelo Porras,sin_comentarios_recolectados,,,,,,,,,3bU7I_ZpXUk,Congreso inicia proceso para nombrar a nuevo Fiscal General en Guatemala y suceder a Consuelo Porras,UCEepOY2svuxbsJ-zsAPT9Fg,PrensaLibreOficial,News & Politics,topic,7465.0,0.0,0.0
video::3onMfRym3OU,video,1,PRIMER PUENTE DONDE ARRIBA VA EL TRÁFICO Y ABAJO UN TREN EN GUATEMALA Y AMÉRICA LATINA.,sin_comentarios_recolectados,,,,,,,,,3onMfRym3OU,PRIMER PUENTE DONDE ARRIBA VA EL TRÁFICO Y ABAJO UN TREN EN GUATEMALA Y AMÉRICA LATINA.,UCH1AYkCs1GpNK_xUwFYTsaQ,Cronos Time GT,Education,topic,4484.0,0.0,0.0
video::45xQLtMlPdo,video,1,"PRESIDENTE DE GUATEMALA, BERNARDO ARÉVALO SE REFIERE AL “DÍA INTERNACIONAL DE LA LIBERTAD DE PRENSA”",sin_comentarios_recolectados,,,,,,,,,45xQLtMlPdo,"PRESIDENTE DE GUATEMALA, BERNARDO ARÉVALO SE REFIERE AL “DÍA INTERNACIONAL DE LA LIBERTAD DE PRENSA”",UCgItjn_ZWFWcv1MlpKIkqgQ,IDocumenta,People & Blogs,topic,8.0,0.0,0.0
video::4DD1nlxWk2s,video,1,Fuertes LLUVIAS en el JABALI; a si luce una Tarde de Tormenta 😱,sin_comentarios_recolectados,,,,,,,,,4DD1nlxWk2s,Fuertes LLUVIAS en el JABALI; a si luce una Tarde de Tormenta 😱,UCKu8ZkS9vriCetFagAGIMXA,VIVA GUATEMALA,Entertainment,topic,27111.0,0.0,0.0
