node_id,tipo_nodo,bipartite,etiqueta,id_original,comentarios_publicados,videos_comentados,canales_comentados,likes,respuestas,sent_medio,channel_id,channel_name,category,source_group,view_count,comentarios_recibidos,autores_distintos,tiene_comentarios,observado
video::_Lcbi4NCHRA,video,1,Tercer Informe General de la República,_Lcbi4NCHRA,,,,,,,UCh4GjKBcqxOsL_Bt8gCCSLg,Gobierno de Guatemala,News & Politics,topic,305269,0.0,0.0,False,False
video::_NSq2q0mzCY,video,1,42K y 21K MuniGuate 🏃🏻🏃🏻‍♀️,_NSq2q0mzCY,,,,,,,UCXa6LVjBzUtmcM3cwbd9e2w,Municipalidad de Guatemala,News & Politics,official_gov,47,0.0,0.0,False,False
video::_cUZT7LMKE0,video,1,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,_cUZT7LMKE0,,,,,,,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,Entertainment,topic,2708,0.0,0.0,False,False
video::a2zgl-1KZwY,video,1,#CadenaNacional | Mensaje del Presidente Bernardo Arévalo a…,a2zgl-1KZwY,,,,,,,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,Entertainment,official_gov,2334,0.0,0.0,False,False
video::a3QGSpNx9Mg,video,1,Guatemala ya no aguanta el tráfico... ¿Funcionará el Aeróme…,a3QGSpNx9Mg,,,,,,,UCHBzKtCUFwHuKFGD3bEHexQ,Entre Caminos,Travel & Events,topic,8098,0.0,0.0,False,False
video::a6QFfhpY53g,video,1,Provial Informa,a6QFfhpY53g,,,,,,,UCuKuUrmHoNaJJHE27Aac9PQ,PROVIAL-CIV,People & Blogs,official_gov,49,0.0,0.0,False,False
video::aRKgOSxgsF0,video,1,@GobiernodeGuatemala,aRKgOSxgsF0,,,,,,,UCX2epzWFbtqhO1Tn2au9NXQ,luis arturo ceberg ulban,People & Blogs,topic,2,0.0,0.0,False,False
video::aSbvMYJhmCc,video,1,Policía Nacional Civil,aSbvMYJhmCc,,,,,,,UC8u2nvyHewt-mjdWSj0HJmQ,Ministerio de Gobernación,News & Politics,official_gov,4346,0.0,0.0,False,False
video::a_kAe9IhBbo,video,1,Tráiler impacta pasarela en Aguilar Batres y provoca cierre…,a_kAe9IhBbo,,,,,,,UCEepOY2svuxbsJ-zsAPT9Fg,PrensaLibreOficial,News & Politics,topic,255,0.0,0.0,False,False
video::ahicr7fQREY,video,1,Conred Podcast Episodio 9: Servidores Cívicos construyendo …,ahicr7fQREY,,,,,,,UC6SA1dVHvAkc6yNS_t5cbGw,Conred,Education,official_gov,65,0.0,0.0,False,False
video::almmnboHkwM,video,1,Se mueve Guate 🚌,almmnboHkwM,,,,,,,UCXa6LVjBzUtmcM3cwbd9e2w,Municipalidad de Guatemala,News & Politics,official_gov,297,0.0,0.0,False,False
video::anFbrgqxdzY,video,1,Horas Antes del Big One | Dentro de Ciudad de Guatemala Exa…,anFbrgqxdzY,,,,,,,UC6Y7Hk0Otm2xeX1WoHOQp6Q,Nostalgia Latina,People & Blogs,topic,222656,0.0,0.0,False,False
video::aoz2j4TTl4E,video,1,Rutas Alternas a partir del lunes 03 de agosto por avances …,aoz2j4TTl4E,,,,,,,UCXa6LVjBzUtmcM3cwbd9e2w,Municipalidad de Guatemala,News & Politics,topic,8905,0.0,0.0,False,False
video::bBz8nX4pMxc,video,1,Conred e Insivumeh informan sobre sismos en Guatemala este …,bBz8nX4pMxc,,,,,,,UCDaIW3kDab95q7iCSeVAnbQ,Guatevisión,Entertainment,official_gov,1115,0.0,0.0,False,False
video::bMoENbSBSNs,video,1,¿Por qué Guatemala es una República? El decreto del 21 de m…,bMoENbSBSNs,,,,,,,UCdHETJl6cR5dye5XxEyqycQ,El profe de Historia Gt,Education,topic,1134,0.0,0.0,False,False
video::b_Hkrkl3adA,video,1,Bloqueos en Guatemala este 31 de agosto por alza en combust…,b_Hkrkl3adA,,,,,,-0.7589701656252146,UCEepOY2svuxbsJ-zsAPT9Fg,PrensaLibreOficial,News & Politics,topic,5469,7.0,7.0,True,True
video::bg1KCMaIrRM,video,1,"¡Atención, vecinos!",bg1KCMaIrRM,,,,,,,UCXa6LVjBzUtmcM3cwbd9e2w,Municipalidad de Guatemala,News & Politics,official_gov,1965,0.0,0.0,False,False
video::bzosgvntOXU,video,1,Municipalidad de Guatemala 05/09/2025,bzosgvntOXU,,,,,,,UCW_PHqwqCCalvQGOEsVU0jw,Concejales de Oposición - Muni Guate,People & Blogs,topic,160,0.0,0.0,False,False
video::cl3Rpw9MstQ,video,1,Municipalidad de Guatemala sigue trabajando,cl3Rpw9MstQ,,,,,,,UCXa6LVjBzUtmcM3cwbd9e2w,Municipalidad de Guatemala,News & Politics,topic,484,0.0,0.0,False,False
video::cpoiRUtF9uU,video,1,Congreso termina jornada sin acuerdos para aliviar precio d…,cpoiRUtF9uU,,,,,,,UC-GLagjBhWAZ3IOWFgzqIAw,Canal Antigua,News & Politics,topic,117,0.0,0.0,False,False
video::csqia7f3OIE,video,1,SISTEMA CONRED Y METODOLOGÍA DE LOS 6 PASOS,csqia7f3OIE,,,,,,,UCzQX0cEQzCZ4ff9-P3gELug,Carlitos Gamboa,People & Blogs,official_gov,509,0.0,0.0,False,False
video::d-V_Aw1t6nI,video,1,Graduacion de la 57 Promocion de la Policia Nacional Civil …,d-V_Aw1t6nI,,,,,,,UCHsYnV67K3J0yJ4QeciVCww,PNCdeGuatemala,People & Blogs,official_gov,1643,0.0,0.0,False,False
video::dJcNu9YYwh4,video,1,"Lluvias, ceniza y calor extremo: así estará el clima en Gua…",dJcNu9YYwh4,,,,,,,UCEepOY2svuxbsJ-zsAPT9Fg,PrensaLibreOficial,News & Politics,topic,1061,0.0,0.0,False,False
video::dLctzx8qCgA,video,1,¿Cómo la CIA ALTERÓ el DESTINO de GUATEMALA para siempre?,dLctzx8qCgA,,,,,,,UCYaMaLJVbMlLwpPACbxPUuQ,Alan Delmonte,Education,topic,108616,0.0,0.0,False,False
video::dWhSTyhegeQ,video,1,Personal de Provial explica de empresas que verificarán imp…,dWhSTyhegeQ,,,,,,,UCrAoF9-9Vvb9_zK0t-m2Rhg,La Hora,News & Politics,official_gov,341,0.0,0.0,False,False
video::dccwBXfxxiI,video,1,¡Espacios iluminados y seguros!,dccwBXfxxiI,,,,,,,UCXa6LVjBzUtmcM3cwbd9e2w,Municipalidad de Guatemala,News & Politics,official_gov,38773,0.0,0.0,False,False
video::dsyLiSCrwcU,video,1,3 KIEBRES ES DOLOROSO QUE EN CHIQUIMULA AÚN HAY COMUNIDADES…,dsyLiSCrwcU,,,,,,,UCH1AYkCs1GpNK_xUwFYTsaQ,Cronos Time GT,Education,topic,701,0.0,0.0,False,False
video::dvy9rQpqLWY,video,1,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGT,dvy9rQpqLWY,,,,,,,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,Entertainment,topic,959,0.0,0.0,False,False
video::dya9nbxqWXE,video,1,ANDY EL MUÑEQUITO TRABAJADOR 🥴🏍🥴🤣@Soychap1n @lucilaylossina…,dya9nbxqWXE,,,,,,,UCzwR2o8LFAgAMfO0KIcFh0A,CANALES ROBOS Y MENTIRAS 💰🧐,People & Blogs,topic,4939,0.0,0.0,False,False
video::ebbgBtNrRz8,video,1,Las fuertes lluvias en Guatemala dejan al menos tres fallec…,ebbgBtNrRz8,,,,,,,UCRwA1NUcUnwsly35ikGhp0A,Noticias Telemundo,News & Politics,topic,63249,0.0,0.0,False,False
video::ewdf3q1tuCA,video,1,INTERPOL Guatemala captura a mujer por prostituir a señorit…,ewdf3q1tuCA,,,,,,,UCVpSRoZgngfSL03Nlbjtq9A,Noti7,News & Politics,topic,71048,0.0,0.0,False,False
video::fBljA_npiMs,video,1,Refuerzan acciones para prevenir y combatir la trata de per…,fBljA_npiMs,,,,,,,UC8u2nvyHewt-mjdWSj0HJmQ,Ministerio de Gobernación,News & Politics,official_gov,36,0.0,0.0,False,False
video::fenMcON-DjY,video,1,Encendido del Fuego Patrio y Mensaje Vicepresidencial,fenMcON-DjY,,,,,,,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,Entertainment,topic,424,0.0,0.0,False,False
video::ffguGnMImL0,video,1,CIV inicia trabajos de bacheo y limpieza en las diferentes …,ffguGnMImL0,,,,,,,UCh4GjKBcqxOsL_Bt8gCCSLg,Gobierno de Guatemala,News & Politics,official_gov,848,0.0,0.0,False,False
video::g0aCNpZaAZ8,video,1,PMT de Guatemala es ejemplo para otros municipios,g0aCNpZaAZ8,,,,,,,UCXa6LVjBzUtmcM3cwbd9e2w,Municipalidad de Guatemala,News & Politics,official_gov,4103,0.0,0.0,False,False
video::gF42rhVhP8w,video,1,Tenemos un gran problema con la seguridad de las construcci…,gF42rhVhP8w,,,,,,,UCGSQ821fpPy-yXL9mUmKbBg,TanGente Podcast,Entertainment,topic,9033,0.0,0.0,False,False
video::gbcggAMJczg,video,1,Dionel Art s Vídeo danzando con la muerte,gbcggAMJczg,,,,,,,UCedKfsLot_SfwJrfW5OzpPg,Dionel.Art_music,People & Blogs,topic,7,0.0,0.0,False,False
video::go4jAhCJS0w,video,1,Así reaccionaría la guardia presidencial de la Saas en caso…,go4jAhCJS0w,,,,,,,UCEepOY2svuxbsJ-zsAPT9Fg,PrensaLibreOficial,News & Politics,topic,7381,0.0,0.0,False,False
video::hGOvuWe8P3Q,video,1,🔴ENTREGAN A NOROÑA ALITO NEGOCIA CON MONREAL PREPARAN MEGÁF…,hGOvuWe8P3Q,,,,,,,UClivsn4u-h1uJkORB6PD9SQ,Vittor Blogs,News & Politics,topic,6682,0.0,0.0,False,False
video::hy0mwEHr6V0,video,1,MI3 será utilizado dentro de las evaluaciones a aspirantes …,hy0mwEHr6V0,,,,,,,UC8u2nvyHewt-mjdWSj0HJmQ,Ministerio de Gobernación,News & Politics,official_gov,127595,0.0,0.0,False,False
video::iBX5DMQSf3s,video,1,Conmemoramos el 153 Aniversario de la Escuela Politécnica y…,iBX5DMQSf3s,,,,,,,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,Entertainment,topic,1264,0.0,0.0,False,False
video::iCbGedZRRE8,video,1,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGT,iCbGedZRRE8,,,,,,,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,Entertainment,topic,1058,0.0,0.0,False,False
video::iEmScdnYQdg,video,1,La nueva ruta que evita El Trébol,iEmScdnYQdg,,,,,,,UCmzHLdcizBNiyN5t2mEPp3A,Tráfico Sin Censura,People & Blogs,official_gov,8502,0.0,0.0,False,False
video::iWYddxEszoM,video,1,#EnVivoDCA | Conferencia de prensa del Gobierno de Guatemala,iWYddxEszoM,,,,,,,UCaivrAhro2BpsJdrPe-IyRg,Diario de Centro América,News & Politics,topic,264,0.0,0.0,False,False
video::iacCQ4VyWWc,video,1,"Los conservadores y los liberales, Historia de Guatemala",iacCQ4VyWWc,,,,,,,UC-rcR68a-aLwAnszxTG4--A,Panda 01,People & Blogs,topic,25431,0.0,0.0,False,False
video::ifJFNGT4azU,video,1,Podcast Guatemala Ahora Yo Se: Medidas De Seguridad Con el …,ifJFNGT4azU,,,,,,,UC1B5-Dun1FHWae_rIJdfhow,Ahora Yose,People & Blogs,topic,3631,0.0,0.0,False,False
video::is3Mk5oC19g,video,1,Capturan a ladrón que había quedado grabado mientras robaba…,is3Mk5oC19g,,,,,,-0.6218193894518274,UCt5Dw7ePnn0AqPqRF8Xpjkw,TN23 Guatemala,News & Politics,topic,4616,7.0,7.0,True,True
video::j43HgwYFKfk,video,1,La cooptación de Walter Mazariegos en la USAC,j43HgwYFKfk,,,,,,-0.3421517558116466,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,topic,10156,50.0,49.0,True,True
video::j4akBH678fw,video,1,El paso a desnivel Calzada Roosevelt lleva más conexión y m…,j4akBH678fw,,,,,,,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,Entertainment,topic,649,0.0,0.0,False,False
video::jQGvhMPMuAI,video,1,#DiálogoCentral | El clima de la semana: adiós a la canícul…,jQGvhMPMuAI,,,,,,,UC-GLagjBhWAZ3IOWFgzqIAw,Canal Antigua,News & Politics,topic,214,0.0,0.0,False,False
video::jSw-nFh94qQ,video,1,Gobernación promueve espacios de sana convivencia,jSw-nFh94qQ,,,,,,,UC8u2nvyHewt-mjdWSj0HJmQ,Ministerio de Gobernación,News & Politics,official_gov,59,0.0,0.0,False,False
video::kaZgtwqwLrI,video,1,@rumzacapait @GobiernodeGuatemala,kaZgtwqwLrI,,,,,,,UCgRLnesCOuua3-JgFlzdS2w,TRAYECTORIA Y EXITO CON ANABELLA CORDON,People & Blogs,topic,74,0.0,0.0,False,False
video::kjwvEESqSHA,video,1,¿VALE la PENA VIAJAR de GUATEMALA a XELA en BUS? Descúbrelo,kjwvEESqSHA,,,,,,,UCDfEVbDrimcKw5lfbps915g,De todo Gt,People & Blogs,topic,216172,0.0,0.0,False,False
video::l-mH80ygqFY,video,1,Avances en proyectos municipales por el desarrollo y bienes…,l-mH80ygqFY,,,,,,,UCXa6LVjBzUtmcM3cwbd9e2w,Municipalidad de Guatemala,News & Politics,topic,256,0.0,0.0,False,False
video::lAsODhYGcTE,video,1,Gobierno busca a toda costa sacar a Consuelo Porras,lAsODhYGcTE,,,,,,,UCzPhFkpD8lwvlX8nGpJqdUw,Noticias VR,People & Blogs,topic,3,0.0,0.0,False,False
video::lNuxq8OKCpc,video,1,Lluvias convierten calles en ríos en Villa Nueva y San Migu…,lNuxq8OKCpc,,,,,,,UCEepOY2svuxbsJ-zsAPT9Fg,PrensaLibreOficial,News & Politics,topic,7663,0.0,0.0,False,False
video::lYyGqHAL5nM,video,1,Comuna lanzó nueva imagen de la PM y PMT,lYyGqHAL5nM,,,,,,,UCXa6LVjBzUtmcM3cwbd9e2w,Municipalidad de Guatemala,People & Blogs,official_gov,286,0.0,0.0,False,False
video::lj983NWyAQY,video,1,Plan 2032 Ciudad de Guatemala,lj983NWyAQY,,,,,,0.609418144999072,UCXa6LVjBzUtmcM3cwbd9e2w,Municipalidad de Guatemala,News & Politics,topic,304089,25.0,25.0,True,True
video::lkdwGwrJKeM,video,1,🇬🇹 ¿Es seguro VIAJAR a Guatemala? Consejos prácticos para q…,lkdwGwrJKeM,,,,,,,UCeMAsS36ZiA56ZNtS8VSuOg,Un Angel Viajando,Travel & Events,topic,5298,0.0,0.0,False,False
video::mCoOL2p0il4,video,1,Municipalidad de Guatemala 08/08/2025,mCoOL2p0il4,,,,,,,UCW_PHqwqCCalvQGOEsVU0jw,Concejales de Oposición - Muni Guate,People & Blogs,topic,118,0.0,0.0,False,False
video::mPtR2HskBTE,video,1,Municipalidad de Guatemala 17/02/2025,mPtR2HskBTE,,,,,,,UCW_PHqwqCCalvQGOEsVU0jw,Concejales de Oposición - Muni Guate,People & Blogs,topic,729,0.0,0.0,False,False
video::mQH6bhmp_LY,video,1,Quorum: ¿Cómo investigamos la crisis del agua?,mQH6bhmp_LY,,,,,,,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,topic,142,0.0,0.0,False,False
video::n31eyGuRKqo,video,1,El tráfico en Guatemala nos está enfermando - TanGente Salu…,n31eyGuRKqo,,,,,,,UCGSQ821fpPy-yXL9mUmKbBg,TanGente Podcast,People & Blogs,topic,932,0.0,0.0,False,False
video::n4xHxJPNr78,video,1,🚫LOS FAMOSOS BUSES ESMERALDA los mas RÁPIDOS DE GUATEMALA 😱,n4xHxJPNr78,,,,,,,UCDfEVbDrimcKw5lfbps915g,De todo Gt,People & Blogs,topic,3152619,0.0,0.0,False,False
video::n8iP75gIpmw,video,1,Qué rico come tu diputado,n8iP75gIpmw,,,,,,-0.6708551856489586,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,topic,11775,161.0,128.0,True,True
video::nKJhNH86HGE,video,1,Se realiza taller de UNICEF sobre el plan de acción de la p…,nKJhNH86HGE,,,,,,,UC8u2nvyHewt-mjdWSj0HJmQ,Ministerio de Gobernación,News & Politics,official_gov,7,0.0,0.0,False,False
video::nPbC8-Ebat4,video,1,Pareja de sicarios capturada tras ataque armado contra pilo…,nPbC8-Ebat4,,,,,,,UCHsYnV67K3J0yJ4QeciVCww,PNCdeGuatemala,Science & Technology,official_gov,70537,0.0,0.0,False,False
video::ncOU7iZR5jY,video,1,Carlos Pineda y Andre Pozuelos | Seguridad II- Guatemala ti…,ncOU7iZR5jY,,,,,,,UCInL6HZez6Qn8IHV8Achhxw,Carlos Pineda,People & Blogs,topic,3279,0.0,0.0,False,False
video::ndAZjHqzzT8,video,1,Internet: escoger el menos malo,ndAZjHqzzT8,,,,,,0.0019791701536936066,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,channel,717,12.0,10.0,True,True
video::nhhXiHI4rrw,video,1,Policía Nacional Civil participa en desfile del día del Ejé…,nhhXiHI4rrw,,,,,,,UCHsYnV67K3J0yJ4QeciVCww,PNCdeGuatemala,News & Politics,official_gov,21534,0.0,0.0,False,False
video::nv6wMdQ997Q,video,1,PMT en todo,nv6wMdQ997Q,,,,,,,UCXa6LVjBzUtmcM3cwbd9e2w,Municipalidad de Guatemala,News & Politics,official_gov,2107,0.0,0.0,False,False
video::pNInRBsPbHE,video,1,Encuentro por el agua,pNInRBsPbHE,,,,,,,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,channel,185,0.0,0.0,False,False
video::qFsSnnRdJBg,video,1,Avanza construcción de la Estrategia Nacional de Datos Abie…,qFsSnnRdJBg,,,,,,,UC8u2nvyHewt-mjdWSj0HJmQ,Ministerio de Gobernación,News & Politics,official_gov,11,0.0,0.0,False,False
video::qrdEegnTnaY,video,1,XVII Promoción de Brigadas PROVIAL,qrdEegnTnaY,,,,,,,UCuKuUrmHoNaJJHE27Aac9PQ,PROVIAL-CIV,People & Blogs,official_gov,416,0.0,0.0,False,False
video::rNpBtQXUMbE,video,1,PMT es ejemplo en Guatemala,rNpBtQXUMbE,,,,,,,UCXa6LVjBzUtmcM3cwbd9e2w,Municipalidad de Guatemala,News & Politics,official_gov,3212,0.0,0.0,False,False
video::rQEb4el3Lok,video,1,"Policía Nacional Civil en busca de mareros, imitadores y co…",rQEb4el3Lok,,,,,,,UCHsYnV67K3J0yJ4QeciVCww,PNCdeGuatemala,News & Politics,official_gov,9637,0.0,0.0,False,False
video::rSQKmOX1Tfc,video,1,TU VIDA VALE PROVIAL TIEMPO AZUL & PAOLA PÉRLOP,rSQKmOX1Tfc,,,,,,,UCquHy3UnphbYGF62_j6W_yQ,Mosca Visión,Music,official_gov,5262,0.0,0.0,False,False
video::rjFut_yJcr8,video,1,Ministro de CIV conversó sobre los retos actuales de la inf…,rjFut_yJcr8,,,,,,,UC-GLagjBhWAZ3IOWFgzqIAw,Canal Antigua,News & Politics,official_gov,800,0.0,0.0,False,False
video::s0eco-BofOs,video,1,¿Quiénes pagan más en Centroamérica?,s0eco-BofOs,,,,,,0.7178555652499199,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,topic,220,1.0,1.0,True,True
video::sAPrXzrdstM,video,1,Funciones del Ministerio de Gobernación,sAPrXzrdstM,,,,,,,UC8u2nvyHewt-mjdWSj0HJmQ,Ministerio de Gobernación,News & Politics,official_gov,8970,0.0,0.0,False,False
video::soZMwC0Cj18,video,1,Lluvias causan inundaciones y deslizamiento en Alta Verapaz,soZMwC0Cj18,,,,,,,UCEepOY2svuxbsJ-zsAPT9Fg,PrensaLibreOficial,News & Politics,topic,1405,0.0,0.0,False,False
video::tEfZlrP4L5I,video,1,#EnVivoDCA | Conferencia de Prensa del Gobierno de Guatemala,tEfZlrP4L5I,,,,,,,UCaivrAhro2BpsJdrPe-IyRg,Diario de Centro América,News & Politics,official_gov,265,0.0,0.0,False,False
video::tK__qZZ-H5w,video,1,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGT,tK__qZZ-H5w,,,,,,,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,Entertainment,topic,866,0.0,0.0,False,False
video::tXLhWHWGaao,video,1,Breve historia política de Guatemala,tXLhWHWGaao,,,,,,,UCo1g4EQqLwMO9RqEv1rCUpQ,Crónica Panamericana,People & Blogs,topic,144134,0.0,0.0,False,False
video::tb6LaOWGAIo,video,1,"Guía Definitiva para viajar a Guatemala 2026 🇬🇹 Qué ver, it…",tb6LaOWGAIo,,,,,,,UC70eD0hNEwDNAfNlqfRWlGA,Welcome to el Mundo,Travel & Events,topic,104869,0.0,0.0,False,False
video::tcAQGuuo_Uc,video,1,El Ministerio de Gobernación Guatemala brinda conferencia d…,tcAQGuuo_Uc,,,,,,,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,Entertainment,official_gov,2254,0.0,0.0,False,False
video::tg2QuZFdn4c,video,1,🔴 En Vivo | Sesión Solemne de Consejo de Gobierno en Limón,tg2QuZFdn4c,,,,,,,UCLXHie0velori7_dqu8w_bQ,Presidencia de la República,News & Politics,official_gov,15726,0.0,0.0,False,False
video::tmvTbeQNCTI,video,1,"Hoy SABRÁN Qué Grado ACADÉMICO Tenemos, Todos Son PROFESION…",tmvTbeQNCTI,,,,,,,UCTClcvXaWXGeZheUQFTQLRw,Gente de Guate,Entertainment,topic,15482,0.0,0.0,False,False
video::tqcZFVSXARQ,video,1,¿Listo para decir tengo #MiPrimeraCasa? 🏠✨,tqcZFVSXARQ,,,,,,,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,Entertainment,topic,1373,0.0,0.0,False,False
video::vA6p51f14J4,video,1,Horarios especiales por celebraciones de fin de año,vA6p51f14J4,,,,,,,UCXa6LVjBzUtmcM3cwbd9e2w,Municipalidad de Guatemala,News & Politics,topic,606,0.0,0.0,False,False
video::vCtk_0NzB3s,video,1,Clima en Guatemala esta semana: calor de hasta 39 °C y lluv…,vCtk_0NzB3s,,,,,,,UCEepOY2svuxbsJ-zsAPT9Fg,PrensaLibreOficial,News & Politics,topic,1534,0.0,0.0,False,False
video::vDVXM8ODuzM,video,1,#EnVivoDCA | Conferencia de Prensa del Gobierno de Guatemala,vDVXM8ODuzM,,,,,,,UCaivrAhro2BpsJdrPe-IyRg,Diario de Centro América,News & Politics,official_gov,214,0.0,0.0,False,False
video::vNUiF-stTdo,video,1,resumen de noticias,vNUiF-stTdo,,,,,,,UCYaCfDw7q5l_S1UHjdfzODQ,INFOM TV,News & Politics,topic,23,0.0,0.0,False,False
video::vp9MPfDG6AE,video,1,"Comunicado – COVIAL / Ministerio de Comunicaciones, Infraes…",vp9MPfDG6AE,,,,,,,UCVpSRoZgngfSL03Nlbjtq9A,Noti7,News & Politics,official_gov,260,0.0,0.0,False,False
video::vqcF9RFMOLQ,video,1,"Ciudad de Guatemala, el mejor lugar para vivir",vqcF9RFMOLQ,,,,,,,UCXa6LVjBzUtmcM3cwbd9e2w,Municipalidad de Guatemala,News & Politics,official_gov,215,0.0,0.0,False,False
video::w57G_5jsqtU,video,1,Tráfico intenso por regreso a clases del sector público ext…,w57G_5jsqtU,,,,,,,UCEepOY2svuxbsJ-zsAPT9Fg,PrensaLibreOficial,News & Politics,topic,625,0.0,0.0,False,False
video::wS6yC3yOAeA,video,1,Noticiero El Informativo. Nuestra semana de resultados.,wS6yC3yOAeA,,,,,,,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,Entertainment,topic,1383,0.0,0.0,False,False
video::wVncmfsugww,video,1,"Spot Rendición de Cuentas, tercer cuatrimestre 2023 - 1",wVncmfsugww,,,,,,,UCAutgrPkiLhZxTB-Ujje1fw,CIV -Ministerio de Comunicaciones,People & Blogs,official_gov,15,0.0,0.0,False,False
video::wYZPaJdVuhE,video,1,#LaCharla ¿Quién dirigirá el sistema portuario y qué decisi…,wYZPaJdVuhE,,,,,,,UCDaIW3kDab95q7iCSeVAnbQ,Guatevisión,News & Politics,topic,202,0.0,0.0,False,False
video::wm1f52Mvzag,video,1,Gloria Álvarez: ¿Podría ser la próxima presidenta de Guatem…,wm1f52Mvzag,,,,,,,UCN5tcDI7z6vN9s3p3n_JtoQ,Jorge Ramos,News & Politics,topic,31357,0.0,0.0,False,False
video::wpYwX-bGoz0,video,1,CIV prioriza proyectos con potencial para generar desarroll…,wpYwX-bGoz0,,,,,,,UCAutgrPkiLhZxTB-Ujje1fw,CIV -Ministerio de Comunicaciones,People & Blogs,official_gov,468,0.0,0.0,False,False
video::x9TPnjUeuoo,video,1,VIDEO INSTITUCIONAL PROVIAL,x9TPnjUeuoo,,,,,,,UCAutgrPkiLhZxTB-Ujje1fw,CIV -Ministerio de Comunicaciones,People & Blogs,official_gov,2250,0.0,0.0,False,False
video::xEcC_aMDhAk,video,1,MINGOB y COPADEH avanzan en la protección de personas defen…,xEcC_aMDhAk,,,,,,,UC8u2nvyHewt-mjdWSj0HJmQ,Ministerio de Gobernación,News & Politics,official_gov,17,0.0,0.0,False,False
video::xQgP0n8hVSI,video,1,"Primero te usan, y cuando ya no les sirves te desechan.",xQgP0n8hVSI,,,,,,,UC8u2nvyHewt-mjdWSj0HJmQ,Ministerio de Gobernación,News & Politics,official_gov,28,0.0,0.0,False,False
video::x_CB0ZRLQTA,video,1,Ricardo Quiñónez paga con nuestros impuestos netcenter,x_CB0ZRLQTA,,,,,,,UCaFyLdpZa60tkGfjOsznHSg,AlcaldexAccidente,People & Blogs,topic,29419,0.0,0.0,False,False
video::y8XMbMxMF8E,video,1,"Gracias a la inteligencia, coordinación y firmeza, se dió u…",y8XMbMxMF8E,,,,,,,UC8u2nvyHewt-mjdWSj0HJmQ,Ministerio de Gobernación,News & Politics,official_gov,84,0.0,0.0,False,False
video::yCmBtmOm6nw,video,1,“¿DÓNDE ESTÁN?”: GOBIERNO IMPULSA MECANISMO PARA BUSCAR A D…,yCmBtmOm6nw,,,,,,,UCgItjn_ZWFWcv1MlpKIkqgQ,IDocumenta,News & Politics,topic,6,0.0,0.0,False,False
video::yLZS3JiEBg8,video,1,Arroz con pollo a la MONOPOLIO,yLZS3JiEBg8,,,,,,-0.23566478485008702,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,channel,1954,16.0,16.0,True,True
video::zfJlUXRSaCU,video,1,Brief Political History of Guatemala,zfJlUXRSaCU,,,,,,,UCo1g4EQqLwMO9RqEv1rCUpQ,Crónica Panamericana,People & Blogs,topic,53547,0.0,0.0,False,False
video::zweosulrwA8,video,1,Edén por Salud: empleo inclusivo para personas con discapac…,zweosulrwA8,,,,,,0.5236745104193687,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,Nonprofits & Activism,topic,52,1.0,1.0,True,True
video::zyA0BpEYcQU,video,1,Discusión entre conductor y jefe de la PMT,zyA0BpEYcQU,,,,,,,UC_Lj2naQPP8vmyDu-AEOo-w,Nuestro Mundo,People & Blogs,official_gov,55349,0.0,0.0,False,False
